parents,has_nurs,form_st,children,housing,health,target
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,completed,more,critical,recommended,priority
pretentious,proper,completed,more,critical,priority,priority
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,completed,more,critical,recommended,priority
pretentious,proper,completed,more,critical,priority,priority
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,completed,more,critical,recommended,priority
pretentious,proper,completed,more,critical,priority,priority
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,completed,more,critical,recommended,priority
pretentious,proper,completed,more,critical,priority,priority
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,completed,more,critical,recommended,priority
pretentious,proper,completed,more,critical,priority,priority
pretentious,proper,completed,more,critical,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,very_recom
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,very_recom
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,priority
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,very_recom
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,very_recom
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,convenient,recommended,priority
pretentious,proper,incomplete,1,convenient,priority,priority
pretentious,proper,incomplete,1,convenient,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,very_recom
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,very_recom
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,priority
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,very_recom
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,very_recom
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,less_conv,recommended,priority
pretentious,proper,incomplete,1,less_conv,priority,priority
pretentious,proper,incomplete,1,less_conv,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,1,critical,recommended,priority
pretentious,proper,incomplete,1,critical,priority,priority
pretentious,proper,incomplete,1,critical,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,very_recom
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,very_recom
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,priority
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,priority
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,priority
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,convenient,recommended,priority
pretentious,proper,incomplete,2,convenient,priority,priority
pretentious,proper,incomplete,2,convenient,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,less_conv,recommended,priority
pretentious,proper,incomplete,2,less_conv,priority,priority
pretentious,proper,incomplete,2,less_conv,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,2,critical,recommended,priority
pretentious,proper,incomplete,2,critical,priority,priority
pretentious,proper,incomplete,2,critical,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,very_recom
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,very_recom
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,priority
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,priority
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,priority
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,convenient,recommended,priority
pretentious,proper,incomplete,3,convenient,priority,priority
pretentious,proper,incomplete,3,convenient,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,less_conv,recommended,priority
pretentious,proper,incomplete,3,less_conv,priority,priority
pretentious,proper,incomplete,3,less_conv,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,3,critical,recommended,priority
pretentious,proper,incomplete,3,critical,priority,priority
pretentious,proper,incomplete,3,critical,not_recom,not_recom
pretentious,proper,incomplete,more,convenient,recommended,very_recom
pretentious,proper,incomplete,more,convenient,priority,priority
